grid,long,lat
E144005,-82.95291,22.10056
E145005,-82.62,22.0519
E146005,-82.28748,22.00215
E147005,-81.95532,21.95126
E148005,-81.6236,21.89926
E149005,-81.29227,21.84617
E150005,-80.96136,21.79195
E151005,-80.63089,21.73663
E152005,-80.30084,21.68022
E153005,-79.97125,21.62273
E154005,-79.64212,21.56412
E155005,-79.31345,21.50443
E156005,-78.98523,21.44365
E157005,-78.6575,21.38179
E158005,-78.33026,21.31886
E159005,-78.00348,21.25483
E160005,-77.67725,21.18974
E161005,-77.35147,21.12358
E162005,-77.02625,21.05636
E163005,-76.70151,20.98808
E164005,-76.37732,20.91874
E165005,-76.05365,20.84835
E166005,-75.73053,20.7769
E167005,-75.40793,20.70441
E168005,-75.08591,20.63087
E169005,-74.76443,20.55631
E170005,-74.44354,20.4807
E171005,-74.12323,20.40407
E172005,-73.80347,20.32641
E173005,-73.48431,20.24773
E174005,-73.16574,20.16804
E175005,-72.84778,20.08733
E176005,-72.5304,20.00562
E177005,-72.21365,19.9229
E178005,-71.89752,19.83919
E179005,-71.582,19.75446
E180005,-71.26712,19.66878
E181005,-70.95288,19.58208
E182005,-70.63925,19.49443
E183005,-70.32629,19.40578
E184005,-70.01398,19.31616
E185005,-69.7023,19.22558
E186005,-69.3913,19.13406
E187005,-69.08096,19.04155
E188005,-68.7713,18.9481
E189005,-68.46231,18.85372
E190005,-68.15399,18.75839
E191005,-67.84637,18.66212
E192005,-67.53943,18.56492
E193005,-67.23322,18.4668
E194005,-66.92767,18.36775
E195005,-66.62283,18.26778
E196005,-66.31873,18.16692
E197005,-66.01529,18.06513
E198005,-65.71259,17.96248
E001006,-130.2022,17.61243
E002006,-129.9031,17.72093
E003006,-129.6032,17.82857
E004006,-129.3025,17.93531
E005006,-129.0011,18.04117
E006006,-128.699,18.14616
E007006,-128.3962,18.25025
E008006,-128.0926,18.35345
E009006,-127.7883,18.45573
E010006,-127.4833,18.55711
E011006,-127.1775,18.65758
E012006,-126.8711,18.75712
E013006,-126.5639,18.85574
E014006,-126.2561,18.95343
E015006,-125.9475,19.05019
E016006,-125.6383,19.14599
E017006,-125.3283,19.24087
E018006,-125.0177,19.33479
E019006,-124.7065,19.42774
E020006,-124.3945,19.51976
E021006,-124.0818,19.61079
E022006,-123.7686,19.70086
E023006,-123.4546,19.78994
E024006,-123.14,19.87807
E025006,-122.8247,19.96519
E026006,-122.5089,20.05132
E027006,-122.1923,20.13647
E028006,-121.8752,20.2206
E029006,-121.5574,20.30374
E030006,-121.239,20.38587
E031006,-120.92,20.46699
E032006,-120.6004,20.5471
E033006,-120.2802,20.62617
E034006,-119.9594,20.70424
E035006,-119.638,20.78124
E036006,-119.316,20.85724
E037006,-118.9935,20.93218
E038006,-118.6704,21.0061
E039006,-118.3467,21.07896
E040006,-118.0225,21.15076
E041006,-117.6978,21.22153
E042006,-117.3725,21.29122
E043006,-117.0466,21.35985
E044006,-116.7203,21.42742
E045006,-116.3934,21.49391
E046006,-116.066,21.55933
E047006,-115.7381,21.62368
E048006,-115.4098,21.68695
E049006,-115.0809,21.74913
E050006,-114.7515,21.81022
E051006,-114.4217,21.87021
E052006,-114.0914,21.92912
E053006,-113.7607,21.98692
E054006,-113.4295,22.04362
E055006,-113.0978,22.09921
E056006,-112.7658,22.15371
E057006,-112.4333,22.20708
E058006,-112.1004,22.25935
E059006,-111.767,22.31049
E060006,-111.4333,22.36051
E061006,-111.0992,22.40942
E062006,-110.7647,22.45718
E063006,-110.4298,22.50385
E064006,-110.0945,22.54935
E065006,-109.7589,22.59373
E066006,-109.423,22.63699
E067006,-109.0867,22.67908
E068006,-108.75,22.72005
E069006,-108.4131,22.75987
E070006,-108.0758,22.79855
E071006,-107.7382,22.83608
E072006,-107.4004,22.87244
E073006,-107.0622,22.90767
E074006,-106.7237,22.94174
E075006,-106.385,22.97465
E076006,-106.046,23.0064
E077006,-105.7068,23.037
E078006,-105.3673,23.06644
E079006,-105.0276,23.0947
E080006,-104.6877,23.1218
E081006,-104.3475,23.14774
E082006,-104.0072,23.1725
E083006,-103.6666,23.19609
E084006,-103.3259,23.21852
E085006,-102.9849,23.23977
E086006,-102.6439,23.25986
E087006,-102.3026,23.27876
E088006,-101.9612,23.29648
E089006,-101.6197,23.31304
E090006,-101.278,23.3284
E091006,-100.9362,23.34261
E092006,-100.5943,23.35561
E093006,-100.2523,23.36744
E094006,-99.91019,23.3781
E095006,-99.56799,23.38756
E096006,-99.22577,23.39585
E097006,-98.88342,23.40295
E098006,-98.54108,23.40887
E099006,-98.19867,23.41361
E100006,-97.8562,23.41718
E101006,-97.51373,23.41954
E102006,-97.17126,23.42072
E103006,-96.82877,23.42072
E104006,-96.48627,23.41954
E105006,-96.1438,23.41718
E106006,-95.80136,23.41361
E107006,-95.45892,23.40887
E108006,-95.11658,23.40295
E109006,-94.77426,23.39585
E110006,-94.43201,23.38756
E111006,-94.08981,23.3781
E112006,-93.74774,23.36744
E113006,-93.4057,23.35561
E114006,-93.06381,23.34261
E115006,-92.72202,23.3284
E116006,-92.38034,23.31304
E117006,-92.03882,23.29648
E118006,-91.69742,23.27876
E119006,-91.35617,23.25986
E120006,-91.01508,23.23977
E121006,-90.67413,23.21852
E122006,-90.3334,23.19609
E123006,-89.99286,23.1725
E124006,-89.6525,23.14774
E125006,-89.31232,23.1218
E126006,-88.97241,23.0947
E127006,-88.63269,23.06644
E128006,-88.29321,23.037
E129006,-87.95398,23.0064
E130006,-87.61499,22.97465
E131006,-87.27628,22.94174
E132006,-86.93781,22.90767
E133006,-86.59967,22.87244
E134006,-86.26178,22.83608
E135006,-85.92419,22.79855
E136006,-85.58691,22.75987
E137006,-85.24997,22.72005
E138006,-84.91333,22.67908
E139006,-84.57703,22.63699
E140006,-84.24106,22.59373
E141006,-83.90546,22.54935
E142006,-83.57022,22.50385
E143006,-83.23532,22.45718
E144006,-82.90082,22.40942
E145006,-82.56671,22.36051
E146006,-82.23297,22.31049
E147006,-81.89966,22.25935
E148006,-81.56674,22.20708
E149006,-81.23425,22.15371
E150006,-80.90216,22.09921
E151006,-80.57053,22.04362
E152006,-80.23932,21.98692
E153006,-79.90857,21.92912
E154006,-79.57831,21.87021
E155006,-79.24847,21.81022
E156006,-78.91913,21.74913
E157006,-78.59024,21.68695
E158006,-78.26187,21.62368
E159006,-77.93399,21.55933
E160006,-77.6066,21.49391
E161006,-77.27972,21.42742
E162006,-76.95337,21.35985
E163006,-76.62753,21.29122
E164006,-76.30225,21.22153
E165006,-75.97748,21.15076
E166006,-75.65326,21.07896
E167006,-75.32959,21.0061
E168006,-75.0065,20.93218
E169006,-74.68396,20.85724
E170006,-74.362,20.78124
E171006,-74.04062,20.70424
E172006,-73.71982,20.62617
E173006,-73.3996,20.5471
E174006,-73.08002,20.46699
E175006,-72.76099,20.38587
E176006,-72.44263,20.30374
E177006,-72.12485,20.2206
E178006,-71.80768,20.13647
E179006,-71.49115,20.05132
E180006,-71.17526,19.96519
E181006,-70.86002,19.87807
E182006,-70.54541,19.78994
E183006,-70.23145,19.70086
E184006,-69.91815,19.61079
E185006,-69.60553,19.51976
E186006,-69.29358,19.42774
E187006,-68.98227,19.33479
E188006,-68.67166,19.24087
E189006,-68.36172,19.14599
E190006,-68.05249,19.05019
E191006,-67.74393,18.95343
E192006,-67.43607,18.85574
E193006,-67.12891,18.75712
E194006,-66.82245,18.65758
E195006,-66.51672,18.55711
E196006,-66.2117,18.45573
E197006,-65.90741,18.35345
E198006,-65.60382,18.25025
E001007,-130.3169,17.89737
E002007,-130.0169,18.00643
E003007,-129.7161,18.11459
E004007,-129.4146,18.22187
E005007,-129.1124,18.32826
E006007,-128.8094,18.43378
E007007,-128.5057,18.53839
E008007,-128.2012,18.6421
E009007,-127.896,18.7449
E010007,-127.5901,18.84679
E011007,-127.2834,18.94777
E012007,-126.9761,19.04781
E013007,-126.668,19.14693
E014007,-126.3592,19.24511
E015007,-126.0497,19.34235
E016007,-125.7396,19.43865
E017007,-125.4287,19.534
E018007,-125.1171,19.6284
E019007,-124.8048,19.72182
E020007,-124.4919,19.8143
E021007,-124.1783,19.90579
E022007,-123.864,19.99631
E023007,-123.5491,20.08585
E024007,-123.2335,20.17442
E025007,-122.9172,20.26199
E026007,-122.6003,20.34856
E027007,-122.2828,20.43413
E028007,-121.9646,20.51869
E029007,-121.6458,20.60226
E030007,-121.3264,20.68481
E031007,-121.0063,20.76634
E032007,-120.6857,20.84686
E033007,-120.3644,20.92634
E034007,-120.0426,21.00478
E035007,-119.7201,21.0822
E036007,-119.3971,21.15858
E037007,-119.0735,21.2339
E038007,-118.7493,21.3082
E039007,-118.4245,21.38142
E040007,-118.0992,21.4536
E041007,-117.7734,21.52471
E042007,-117.447,21.59476
E043007,-117.12,21.66376
E044007,-116.7926,21.73166
E045007,-116.4646,21.79851
E046007,-116.136,21.86427
E047007,-115.807,21.92894
E048007,-115.4775,21.99253
E049007,-115.1475,22.05502
E050007,-114.817,22.11642
E051007,-114.486,22.17673
E052007,-114.1546,22.23593
E053007,-113.8226,22.29403
E054007,-113.4903,22.35103
E055007,-113.1575,22.40689
E056007,-112.8242,22.46166
E057007,-112.4905,22.51533
E058007,-112.1564,22.56786
E059007,-111.8219,22.61926
E060007,-111.487,22.66954
E061007,-111.1517,22.7187
E062007,-110.8159,22.76672
E063007,-110.4799,22.81362
E064007,-110.1434,22.85936
E065007,-109.8066,22.90397
E066007,-109.4694,22.94743
E067007,-109.1319,22.98976
E068007,-108.794,23.03094
E069007,-108.4558,23.07095
E070007,-108.1173,23.10984
E071007,-107.7785,23.14754
E072007,-107.4394,23.1841
E073007,-107.0999,23.21951
E074007,-106.7602,23.25376
E075007,-106.4203,23.28683
E076007,-106.08,23.31876
E077007,-105.7395,23.34953
E078007,-105.3988,23.3791
E079007,-105.0578,23.40751
E080007,-104.7166,23.43475
E081007,-104.3752,23.46082
E082007,-104.0336,23.48572
E083007,-103.6917,23.50944
E084007,-103.3497,23.53197
E085007,-103.0075,23.55332
E086007,-102.6652,23.57352
E087007,-102.3226,23.59252
E088007,-101.9799,23.61034
E089007,-101.6371,23.62698
E090007,-101.2941,23.64242
E091007,-100.951,23.65669
E092007,-100.6079,23.66978
E093007,-100.2646,23.68166
E094007,-99.9212,23.69236
E095007,-99.57773,23.70188
E096007,-99.23416,23.71023
E097007,-98.89056,23.71735
E098007,-98.54691,23.72331
E099007,-98.20319,23.72807
E100007,-97.85944,23.73165
E101007,-97.51569,23.73402
E102007,-97.17191,23.73522
E103007,-96.82813,23.73522
E104007,-96.48431,23.73402
E105007,-96.14056,23.73165
E106007,-95.79681,23.72807
E107007,-95.45313,23.72331
E108007,-95.10944,23.71735
E109007,-94.76584,23.71023
E110007,-94.4223,23.70188
E111007,-94.07883,23.69236
E112007,-93.73541,23.68166
E113007,-93.39215,23.66978
E114007,-93.04895,23.65669
E115007,-92.70587,23.64242
E116007,-92.36292,23.62698
E117007,-92.02008,23.61034
E118007,-91.6774,23.59252
E119007,-91.33487,23.57352
E120007,-90.99249,23.55332
E121007,-90.6503,23.53197
E122007,-90.30829,23.50944
E123007,-89.96643,23.48572
E124007,-89.62482,23.46082
E125007,-89.28339,23.43475
E126007,-88.9422,23.40751
E127007,-88.6012,23.3791
E128007,-88.26047,23.34953
E129007,-87.91998,23.31876
E130007,-87.57974,23.28683
E131007,-87.23978,23.25376
E132007,-86.90009,23.21951
E133007,-86.56067,23.1841
E134007,-86.22153,23.14754
E135007,-85.88272,23.10984
E136007,-85.54419,23.07095
E137007,-85.20599,23.03094
E138007,-84.86813,22.98976
E139007,-84.53061,22.94743
E140007,-84.19342,22.90397
E141007,-83.85663,22.85936
E142007,-83.52014,22.81362
E143007,-83.18405,22.76672
E144007,-82.84833,22.7187
E145007,-82.51303,22.66954
E146007,-82.1781,22.61926
E147007,-81.84357,22.56786
E148007,-81.50946,22.51533
E149007,-81.17578,22.46166
E150007,-80.84253,22.40689
E151007,-80.50974,22.35103
E152007,-80.17737,22.29403
E153007,-79.84546,22.23593
E154007,-79.51401,22.17673
E155007,-79.18301,22.11642
E156007,-78.85254,22.05502
E157007,-78.52252,21.99253
E158007,-78.19299,21.92894
E159007,-77.86395,21.86427
E160007,-77.53546,21.79851
E161007,-77.20746,21.73166
E162007,-76.87997,21.66376
E163007,-76.55304,21.59476
E164007,-76.22662,21.52471
E165007,-75.90076,21.4536
E166007,-75.57547,21.38142
E167007,-75.25073,21.3082
E168007,-74.92651,21.2339
E169007,-74.60291,21.15858
E170007,-74.27988,21.0822
E171007,-73.95743,21.00478
E172007,-73.63556,20.92634
E173007,-73.31433,20.84686
E174007,-72.99365,20.76634
E175007,-72.67361,20.68481
E176007,-72.35419,20.60226
E177007,-72.0354,20.51869
E178007,-71.71722,20.43413
E179007,-71.39966,20.34856
E180007,-71.08276,20.26199
E181007,-70.76654,20.17442
E182007,-70.45093,20.08585
E183007,-70.13599,19.99631
E184007,-69.82172,19.90579
E185007,-69.50812,19.8143
E186007,-69.19516,19.72182
E187007,-68.8829,19.6284
E188007,-68.57135,19.534
E189007,-68.26044,19.43865
E190007,-67.95026,19.34235
E191007,-67.64078,19.24511
E192007,-67.332,19.14693
E193007,-67.02393,19.04781
E194007,-66.71655,18.94777
E195007,-66.40991,18.84679
E196007,-66.104,18.7449
E197007,-65.7988,18.6421
E198007,-65.49432,18.53839
E001008,-130.4323,18.18266
E002008,-130.1315,18.29224
E003008,-129.8298,18.40095
E004008,-129.5275,18.50877
E005008,-129.2244,18.61571
E006008,-128.9205,18.72175
E007008,-128.6159,18.82688
E008008,-128.3105,18.93111
E009008,-128.0045,19.03443
E010008,-127.6976,19.13684
E011008,-127.3901,19.23831
E012008,-127.0818,19.33886
E013008,-126.7728,19.43848
E014008,-126.4631,19.53716
E015008,-126.1526,19.63488
E016008,-125.8415,19.73167
E017008,-125.5297,19.82749
E018008,-125.2172,19.92236
E019008,-124.9039,20.01627
E020008,-124.59,20.10921
E021008,-124.2754,20.20116
E022008,-123.9602,20.29214
E023008,-123.6442,20.38215
E024008,-123.3276,20.47114
E025008,-123.0104,20.55915
E026008,-122.6925,20.64616
E027008,-122.3739,20.73219
E028008,-122.0547,20.81717
E029008,-121.7349,20.90116
E030008,-121.4144,20.98412
E031008,-121.0933,21.06607
E032008,-120.7716,21.14698
E033008,-120.4493,21.22687
E034008,-120.1264,21.30573
E035008,-119.8028,21.38354
E036008,-119.4787,21.4603
E037008,-119.154,21.53601
E038008,-118.8288,21.61068
E039008,-118.5029,21.68428
E040008,-118.1765,21.75682
E041008,-117.8495,21.82831
E042008,-117.522,21.89871
E043008,-117.1939,21.96805
E044008,-116.8654,22.03631
E045008,-116.5362,22.10349
E046008,-116.2066,22.16957
E047008,-115.8764,22.23457
E048008,-115.5457,22.29849
E049008,-115.2146,22.36131
E050008,-114.8829,22.42303
E051008,-114.5508,22.48364
E052008,-114.2182,22.54315
E053008,-113.8851,22.60153
E054008,-113.5515,22.65884
E055008,-113.2175,22.715
E056008,-112.8831,22.77005
E057008,-112.5482,22.82397
E058008,-112.2129,22.87678
E059008,-111.8772,22.92844
E060008,-111.5411,22.97899
E061008,-111.2045,23.0284
E062008,-110.8676,23.07666
E063008,-110.5303,23.12378
E064008,-110.1926,23.16977
E065008,-109.8546,23.21461
E066008,-109.5161,23.25829
E067008,-109.1774,23.30083
E068008,-108.8383,23.34222
E069008,-108.4988,23.38246
E070008,-108.1591,23.42152
E071008,-107.819,23.45944
E072008,-107.4786,23.49619
E073008,-107.138,23.53178
E074008,-106.797,23.5662
E075008,-106.4558,23.59945
E076008,-106.1143,23.63155
E077008,-105.7725,23.66245
E078008,-105.4305,23.69218
E079008,-105.0883,23.72073
E080008,-104.7458,23.74812
E081008,-104.4031,23.77432
E082008,-104.0602,23.79935
E083008,-103.717,23.8232
E084008,-103.3737,23.84585
E085008,-103.0303,23.8673
E086008,-102.6866,23.8876
E087008,-102.3428,23.90671
E088008,-101.9988,23.92461
E089008,-101.6547,23.94134
E090008,-101.3104,23.95686
E091008,-100.9661,23.97121
E092008,-100.6216,23.98436
E093008,-100.277,23.99632
E094008,-99.93228,24.00707
E095008,-99.58749,24.01664
E096008,-99.24265,24.02502
E097008,-98.89774,24.03218
E098008,-98.55276,24.03816
E099008,-98.20776,24.04295
E100008,-97.8627,24.04654
E101008,-97.51764,24.04894
E102008,-97.17255,24.05013
E103008,-96.82745,24.05013
E104008,-96.48236,24.04894
E105008,-96.1373,24.04654
E106008,-95.79224,24.04295
E107008,-95.44724,24.03816
E108008,-95.10226,24.03218
E109008,-94.75735,24.02502
E110008,-94.41251,24.01664
E111008,-94.06775,24.00707
E112008,-93.72305,23.99632
E113008,-93.37845,23.98436
E114008,-93.03397,23.97121
E115008,-92.68958,23.95686
E116008,-92.34534,23.94134
E117008,-92.00122,23.92461
E118008,-91.65723,23.90671
E119008,-91.31342,23.8876
E120008,-90.96976,23.8673
E121008,-90.62625,23.84585
E122008,-90.28296,23.8232
E123008,-89.93985,23.79935
E124008,-89.59692,23.77432
E125008,-89.25421,23.74812
E126008,-88.91174,23.72073
E127008,-88.56952,23.69218
E128008,-88.22748,23.66245
E129008,-87.88574,23.63155
E130008,-87.54422,23.59945
E131008,-87.203,23.5662
E132008,-86.86203,23.53178
E133008,-86.52136,23.49619
E134008,-86.18097,23.45944
E135008,-85.84091,23.42152
E136008,-85.50116,23.38246
E137008,-85.16174,23.34222
E138008,-84.82263,23.30083
E139008,-84.48386,23.25829
E140008,-84.14545,23.21461
E141008,-83.8074,23.16977
E142008,-83.46973,23.12378
E143008,-83.13239,23.07666
E144008,-82.79547,23.0284
E145008,-82.45895,22.97899
E146008,-82.1228,22.92844
E147008,-81.78711,22.87678
E148008,-81.45178,22.82397
E149008,-81.11691,22.77005
E150008,-80.78247,22.715
E151008,-80.44849,22.65884
E152008,-80.11493,22.60153
E153008,-79.78186,22.54315
E154008,-79.44922,22.48364
E155008,-79.1171,22.42303
E156008,-78.78543,22.36131
E157008,-78.45428,22.29849
E158008,-78.1236,22.23457
E159008,-77.79346,22.16957
E160008,-77.46381,22.10349
E161008,-77.13464,22.03631
E162008,-76.80606,21.96805
E163008,-76.478,21.89871
E164008,-76.15048,21.82831
E165008,-75.82352,21.75682
E166008,-75.4971,21.68428
E167008,-75.17126,21.61068
E168008,-74.84598,21.53601
E169008,-74.5213,21.4603
E170008,-74.19717,21.38354
E171008,-73.87366,21.30573
E172008,-73.55072,21.22687
E173008,-73.22839,21.14698
E174008,-72.90671,21.06607
E175008,-72.58563,20.98412
E176008,-72.26514,20.90116
E177008,-71.94531,20.81717
E178008,-71.6261,20.73219
E179008,-71.30756,20.64616
E180008,-70.98962,20.55915
E181008,-70.67236,20.47114
E182008,-70.35577,20.38215
E183008,-70.03986,20.29214
E184008,-69.72458,20.20116
E185008,-69.40997,20.10921
E186008,-69.09607,20.01627
E187008,-68.78284,19.92236
E188008,-68.47034,19.82749
E189008,-68.15851,19.73167
E190008,-67.84735,19.63488
E191008,-67.53693,19.53716
E192008,-67.2272,19.43848
E193008,-66.91821,19.33886
E194008,-66.60992,19.23831
E195008,-66.30237,19.13684
E196008,-65.99554,19.03443
E197008,-65.68945,18.93111
E198008,-65.38409,18.82688
E001009,-130.5485,18.46828
E002009,-130.2468,18.57841
E003009,-129.9443,18.68768
E004009,-129.6411,18.79604
E005009,-129.3371,18.9035
E006009,-129.0324,19.01006
E007009,-128.7269,19.11572
E008009,-128.4206,19.22047
E009009,-128.1136,19.32431
E010009,-127.8059,19.42722
E011009,-127.4974,19.52921
E012009,-127.1882,19.63026
E013009,-126.8783,19.73038
E014009,-126.5676,19.82955
E015009,-126.2563,19.92778
E016009,-125.9442,20.02504
E017009,-125.6314,20.12135
E018009,-125.3179,20.21671
E019009,-125.0037,20.31109
E020009,-124.6888,20.40447
E021009,-124.3732,20.49689
E022009,-124.057,20.58834
E023009,-123.7401,20.67878
E024009,-123.4224,20.76826
E025009,-123.1042,20.8567
E026009,-122.7852,20.94415
E027009,-122.4656,21.03059
E028009,-122.1454,21.11602
E029009,-121.8245,21.20043
E030009,-121.503,21.28381
E031009,-121.1809,21.36618
E032009,-120.8581,21.4475
E033009,-120.5347,21.52779
E034009,-120.2107,21.60704
E035009,-119.8861,21.68524
E036009,-119.5609,21.76241
E037009,-119.2352,21.8385
E038009,-118.9088,21.91354
E039009,-118.5818,21.98752
E040009,-118.2543,22.06044
E041009,-117.9262,22.13227
E042009,-117.5976,22.20306
E043009,-117.2684,22.27274
E044009,-116.9387,22.34134
E045009,-116.6084,22.40886
E046009,-116.2776,22.47529
E047009,-115.9463,22.54062
E048009,-115.6145,22.60487
E049009,-115.2822,22.668
E050009,-114.9493,22.73003
E051009,-114.616,22.79095
E052009,-114.2822,22.85077
E053009,-113.948,22.90945
E054009,-113.6132,22.96705
E055009,-113.278,23.02349
E056009,-112.9424,23.07882
E057009,-112.6063,23.13303
E058009,-112.2698,23.1861
E059009,-111.9329,23.23803
E060009,-111.5956,23.28883
E061009,-111.2578,23.33849
E062009,-110.9196,23.387
E063009,-110.5811,23.43437
E064009,-110.2422,23.48059
E065009,-109.9029,23.52566
E066009,-109.5633,23.56958
E067009,-109.2233,23.61234
E068009,-108.8829,23.65394
E069009,-108.5422,23.69437
E070009,-108.2012,23.73365
E071009,-107.8599,23.77176
E072009,-107.5182,23.80869
E073009,-107.1763,23.84446
E074009,-106.8341,23.87905
E075009,-106.4916,23.91248
E076009,-106.1488,23.94473
E077009,-105.8058,23.97579
E078009,-105.4625,24.00568
E079009,-105.1189,24.03439
E080009,-104.7752,24.06191
E081009,-104.4312,24.08824
E082009,-104.087,24.1134
E083009,-103.7426,24.13737
E084009,-103.3979,24.16013
E085009,-103.0532,24.18172
E086009,-102.7082,24.20211
E087009,-102.3631,24.22131
E088009,-102.0178,24.23932
E089009,-101.6724,24.25613
E090009,-101.3268,24.27173
E091009,-100.9811,24.28616
E092009,-100.6353,24.29935
E093009,-100.2894,24.31139
E094009,-99.94345,24.32219
E095009,-99.59735,24.33181
E096009,-99.25119,24.34022
E097009,-98.90497,24.34743
